Length,Diam,Height,Whole,Shucked,Viscera,Shell,Age
0.4839306722357431,0.21694340932336806,0.07578522704820215,0.16052434430755008,0.2236789870233199,0.5244148959507335,-0.21235451809375985,12.5
0.5287728904428637,0.7047113165493275,0.7840006088308302,0.46189055177181976,0.22613624084892467,0.6724751253617014,0.8462145618945354,11.5
1.4256172545852752,1.6802471310012475,0.7840006088308302,1.9046250449683044,1.2680118629053467,1.0524963808498529,1.9047836418828306,16.5
1.649828345620877,1.571854262728812,1.77550214332651,2.063179654119282,1.4031608233136088,2.345555717705639,2.1490688141878214,14.5
-0.5025981283209081,-0.5418066685836803,-0.9157163074474778,-0.7030922502169242,-0.5921292830774634,-0.49226534600457983,-0.823067448856238,9.5
-0.6371247829422698,-0.5418066685836803,-0.9157163074474778,-0.6063851836425691,-0.542984206565368,-0.5662954607100638,-0.6602106673195772,9.5
0.4839306722357431,0.4337291458682392,-0.06585784930832361,0.20437987449824596,0.16470489520880538,0.2924538698735502,0.2762158265162225,12.5
-1.4891269288775604,-1.2463603123545108,-1.3406455365170546,-1.0449404855495286,-1.0491784946399503,-0.8673512605123654,-1.1080668165453944,10.5
-0.6371247829422698,-0.7585924051285508,-0.9157163074474778,-0.8256628345960488,-0.7911668429514497,-0.8179978507087093,-0.9044958396245683,10.5
0.2597195812001412,0.21694340932336806,-0.06585784930832361,0.13353632572866025,0.0713292498358241,0.21842375516806645,0.357644217284553,15.5
-2.5204979476413327,-2.4928782974875183,-2.6154332237257853,-1.624058384221539,-1.5529155288889278,-1.4842688830580653,-1.678065551923707,6.5
-1.1752314014277163,-1.192163878218293,-1.199002460160529,-1.3249411783055103,-1.277703100421194,-1.2720492209023444,-1.2302094026978898,8.5
-0.457755910113788,-0.37921736617502694,-0.4907870783779009,-0.4781920953928423,-0.26777177809763403,0.5244148959507335,-0.7009248627037422,10.5
-0.5474403465280286,-0.32502093203880916,-0.4907870783779009,-0.7458232796334997,-0.8353974118123356,-0.6304548934548166,-0.619496471935412,8.5
-1.7581802381202833,-1.7341282195804701,-1.9072178419431571,-1.4193992433316247,-1.3366771922357084,-1.464527519136603,-1.4744945750028813,7.5
0.035508490164538345,0.21694340932336806,0.6423575324743045,0.09755230095680713,0.03447044245175253,0.3911606894808623,0.1540732403637268,10.5
-0.009333728042582232,0.054354106914714706,-0.4907870783779009,-0.44333257139510973,-0.5356124450885538,-0.6205842114940854,-0.29378290886209035,9.5
-1.085546965013475,-0.9211817075372041,-1.199002460160529,-1.1000410234814286,-1.0516357484655552,-1.1239889914913765,-1.026638425777064,8.5
-0.32322925549242626,-0.4876102344474625,-0.20750092566484937,-0.5636541542259935,-0.4324077844131534,-0.7686444409050533,-0.5380680811670815,11.5
-0.457755910113788,-0.4876102344474625,-0.4907870783779009,-0.7075902533134059,-0.6732186593224209,-0.674872962278107,-0.619496471935412,11.5
-1.0407047468063546,-1.0295745758096397,-1.0573593838040032,-0.9156228965256814,-0.8575126962427785,-0.8130625097283438,-0.9452100350087336,8.5
-0.18870260087106455,-0.05403876135772025,0.07578522704820215,-0.2937739684370953,-0.44715130736678205,0.01607477497307672,-0.04949773655709915,9.5
-0.6819670011493904,-0.5960031027198981,-0.4907870783779009,-0.7863053075018345,-0.7641370508697972,-0.773579781885419,-0.7416390580879074,9.5
-0.457755910113788,-0.21662806376637359,-0.06585784930832361,-0.4557020799104341,-0.3488611543425912,-0.5317480738475047,-0.4566396903987511,9.5
-2.475655729434212,-2.330288995078865,-2.1905039946562086,-1.5880743594496862,-1.501313198551228,-1.5780403616850114,-1.637351356539542,5.5
-0.14386038266394396,-0.05403876135772025,-0.34914400202137513,-0.47032058997399956,-0.4987536377044822,-0.43304125424019263,-0.41592549501458603,8.5
-0.6371247829422698,-0.6501995368561159,-0.9157163074474778,-0.8560243554972998,-0.8231111426843117,-0.6057781885529886,-0.7416390580879074,8.5
-0.14386038266394396,0.00015767277849753112,-0.774073231090952,-0.37586252494788513,-0.2087976862831195,-0.1369207954182567,-0.41592549501458603,10.5
0.08035070837165892,0.054354106914714706,-0.20750092566484937,-0.21505891424866663,-0.22354120923674814,0.19374705026623842,-0.21235451809375985,11.5
-0.8613358739778727,-0.8669852734009863,-1.199002460160529,-0.9302414065892468,-0.8697989653708023,-0.9265753522767525,-1.026638425777064,8.5
-0.009333728042582232,-0.05403876135772025,-0.4907870783779009,-0.47706759461872206,-0.5577277295189966,-0.4182352312990958,-0.33449710424625556,9.5
-0.41291369190666743,-0.5418066685836803,-0.4907870783779009,-0.7019677494428038,-0.5577277295189966,-0.7143556901210317,-0.7416390580879074,9.5
0.394246235821502,0.3795327117320214,0.6423575324743045,0.2763479240419522,0.03201318862614776,0.19374705026623842,0.7647861711262048,13.5
0.6632995450642254,0.9756934872304164,1.3505729142569325,1.1084784968910546,0.3367126630011391,0.49480285006853997,2.108354618803656,14.5
-0.41291369190666743,-0.1624316296301558,-0.4907870783779009,-0.5883931712566425,-0.6584751363687922,-0.576166142670795,-0.4566396903987511,11.5
-1.892706892741645,-1.8425210878529057,-1.9072178419431571,-1.4418892588140328,-1.3981085378758276,-1.3164672897256346,-1.4744945750028813,7.5
0.3045617994072618,0.21694340932336806,-0.20750092566484937,-0.05762880587180946,-0.41029249998271045,-0.05795533973240705,0.3983584126687182,14.5
-1.085546965013475,-0.9211817075372041,-0.774073231090952,-0.9875909460693877,-1.0172341949070884,-0.7439677360032253,-1.026638425777064,9.5
0.43908845402862257,0.813104184821763,1.067286761543881,0.8835783420669732,0.6217541067712923,0.8600180826155943,1.2533565157361872,12.5
0.7529839814784666,0.48792558000445696,1.633859066969984,0.687915207370022,0.656155660329759,1.1413325184964331,0.7240719757420396,14.5
0.708141763271346,0.7589077506855453,0.3590713797612529,0.48438056725422796,0.466947115758192,0.46519080418634634,0.43907260805288345,16.5
0.6632995450642254,0.7589077506855453,0.07578522704820215,0.34156896894093575,0.07378650366142887,0.149328981442948,0.7240719757420396,10.5
0.708141763271346,0.7047113165493275,0.3590713797612529,0.29209093487963794,0.07624375748703363,0.19868239124660403,0.6426435849737092,11.5
0.3045617994072618,0.21694340932336806,0.07578522704820215,-0.009275272584631707,-0.321831362260939,-0.1418561363986223,0.4797868034370482,12.5
0.8426684178927077,0.7589077506855453,0.925643685187356,0.6980357143371055,0.5996388223408493,0.6083156926169485,0.9683571480470305,15.5
0.4839306722357431,0.4337291458682392,0.07578522704820215,0.33482196429621325,0.18190567198803878,0.7711819449690135,0.4797868034370482,10.5
0.5287728904428637,0.48792558000445696,0.07578522704820215,0.49675007576955205,0.15979038755759586,0.4158373943826903,1.0904997341995264,15.5
0.43908845402862257,0.6505148824131103,1.2089298379004068,1.1309685123734627,-0.0417044261419951,0.4799968271274431,1.7419268603461695,13.5
0.9323528543069489,0.6505148824131103,0.07578522704820215,0.9060683575493813,0.6635274218065733,0.30725989281464705,1.4162132972728483,14.5
0.3494040176143824,0.3795327117320214,0.6423575324743045,0.1627733458557909,-0.0834777411772762,0.33193659771647505,0.2762158265162225,11.5
-0.5474403465280286,-0.5418066685836803,-0.20750092566484937,-0.6187546921578935,-0.6240735828103254,-0.5909721656118918,-0.4973538857829163,10.5
0.4839306722357431,0.48792558000445696,0.6423575324743045,0.4169105208070033,-0.16702437124783842,0.5638976237936584,0.8462145618945354,13.5
0.394246235821502,0.21694340932336806,-0.06585784930832361,0.04357626379902744,-0.03187541083957601,-0.06289068071277265,0.23550163113205727,16.5
0.3045617994072618,0.3795327117320214,0.3590713797612529,-0.08349232367657877,-0.19896867098070045,-0.21095091012374076,0.2762158265162225,13.5
0.6632995450642254,0.6505148824131103,1.067286761543881,0.7261482336901157,0.265452302058601,0.7909233088904759,1.3347849065045176,14.5
0.9323528543069489,0.9756934872304164,0.7840006088308302,1.056751461281516,0.7839328592612071,1.4226469543772726,1.3347849065045176,11.5
1.560143909206636,1.6802471310012475,1.4922159906134582,1.5785198204733857,1.1820079790091795,1.664478662415187,2.108354618803656,16.5
1.2910905999639135,1.4092649603201586,1.633859066969984,1.8304079938763576,1.1205766333690605,2.1135946916284563,2.067640423419491,15.5
0.1251929265787795,0.32533627759580364,0.3590713797612529,-0.15096237012380337,-0.3857199617266628,-0.3491404575739774,0.19478743574789203,10.5
-0.457755910113788,-0.32502093203880916,-0.20750092566484937,-0.6052606828684486,-0.6560178825431874,-0.4132998903187302,-0.6602106673195772,9.5
-0.457755910113788,-0.37921736617502694,-0.20750092566484937,-0.6063851836425691,-0.7199064820089114,-0.403429208357999,-0.4973538857829163,8.5
-0.41291369190666743,-0.32502093203880916,-0.34914400202137513,-0.48044109694108317,-0.34394664669138164,-0.8772219424730965,-0.5787822765512467,11.5
-1.4442847106704397,-1.517342483035599,-1.199002460160529,-1.260844634180647,-1.191699216525027,-1.2621785389416131,-1.2302094026978898,8.5
0.2597195812001412,0.32533627759580364,0.21742830340472713,0.11441981256861315,-0.09576401030530006,0.174005686344776,0.23550163113205727,16.5
0.08035070837165892,0.32533627759580364,0.6423575324743045,0.20437987449824596,-0.15473810211981456,-0.09743806757533188,0.8869287572787006,16.5
0.08035070837165892,0.1085505410509325,0.07578522704820215,-0.15321137167204418,-0.18176789420146705,-0.06289068071277265,-0.17164032270959487,11.5
0.7529839814784666,0.7047113165493275,0.6423575324743045,0.8577148242622036,0.7372450365747165,0.6576691024206046,0.9683571480470305,13.5
-0.009333728042582232,0.054354106914714706,0.5007144561177787,-0.14646436702732174,-0.2776007934000531,0.09504023065892638,0.07264484959539633,13.5
0.21487736299302065,0.2711398434595858,0.7840006088308302,0.022210749090739775,-0.26531452427202923,0.09010488967856077,0.43907260805288345,12.5
-0.18870260087106455,-0.05403876135772025,-0.34914400202137513,-0.2802799591476504,-0.4250360229363391,-0.4182352312990958,-0.04949773655709915,11.5
-0.09901816445682339,-0.1624316296301558,-0.06585784930832361,-0.35674601178783827,-0.5724712524726252,0.05062216183563594,-0.21235451809375985,10.5
-0.7716514375636315,-0.10823519549393804,-0.9157163074474778,-0.9639764298128591,-1.0393494793375313,-0.7489030769835909,-0.7823532534720727,10.5
-0.2335448190781851,-0.10823519549393804,-0.34914400202137513,-0.5636541542259935,-0.5405269527397634,-0.38862318541690216,-0.5787822765512467,10.5
-0.5025981283209081,-0.4876102344474625,-0.9157163074474778,-0.8121688253066038,-0.8624272038939881,-0.6600669393370102,-0.41592549501458603,10.5
-0.7716514375636315,-0.9211817075372041,-1.623931689230106,-1.0336954778083245,-0.9779181336974122,-1.0894416046288173,-0.9859242303928988,10.5
-0.8613358739778727,-0.5960031027198981,-0.9157163074474778,-0.8976308841397549,-1.0688365252447884,-1.094376945609183,-0.4973538857829163,10.5
0.21487736299302065,0.054354106914714706,-0.34914400202137513,-0.22180591889338908,-0.24565649366719108,-0.27511034286849356,-0.13092612732542963,12.5
0.08035070837165892,0.1085505410509325,-0.6324301547344263,-0.45120407681395247,-0.5626422371702061,-0.1517268183593535,-0.3752112996304208,12.5
-0.27838703728530567,-0.32502093203880916,-0.06585784930832361,-0.40397504430089526,-0.4520658150179916,-0.7094203491406662,-0.04949773655709915,12.5
-0.726809219356511,-0.704395970992333,-0.9157163074474778,-0.8773898702055876,-1.0663792714191838,-0.773579781885419,-0.4973538857829163,11.5
0.3494040176143824,0.2711398434595858,0.3590713797612529,0.20325537372412542,-0.004845618757923805,-0.0184726118894825,0.6833577803578744,10.5
-1.0407047468063546,-1.0837710099458575,-1.4822886128735802,-1.1956235892816633,-1.1450113938385365,-1.1289243324717422,-1.1487810119295594,9.5
-0.457755910113788,-0.4334138003112447,-0.9157163074474778,-0.8357833415631325,-0.9066577727548738,-0.6946143261995694,-0.7009248627037422,10.5
-1.2200736196348367,-1.192163878218293,-1.4822886128735802,-1.2113666001193488,-1.2015282318274463,-1.1486656963932045,-1.1487810119295594,8.5
-0.05417594624970281,0.21694340932336806,0.07578522704820215,-0.05875330664592975,-0.21371219393432905,-0.013537270909116899,0.23550163113205727,15.5
-1.3546002742561984,-1.517342483035599,-1.7655747655866316,-1.3002021612748615,-1.26541683129317,-1.2128251291379573,-1.270923598082055,7.5
-1.4442847106704397,-1.3547531806269457,-1.623931689230106,-1.386788720882133,-1.309647400154056,-1.217760470118323,-1.270923598082055,7.5
-2.2514446383986093,-2.2760925609426472,-2.1905039946562086,-1.6173113795768168,-1.5676590518425566,-1.4842688830580653,-1.5966371611553767,6.5
-1.309758056049078,-1.4089496147631635,-1.3406455365170546,-1.2462261241170818,-1.1794129473970032,-1.178277742275398,-1.270923598082055,7.5
-1.2200736196348367,-1.2463603123545108,-1.4822886128735802,-1.2181136047640717,-1.1572976629665603,-1.1141183095306453,-1.1894952073137246,9.5
-0.726809219356511,-0.5960031027198981,-0.34914400202137513,-0.8740163678832263,-0.8476836809403594,-1.094376945609183,-0.7904960925489057,10.5
-1.7581802381202833,-1.5715389171718168,-1.3406455365170546,-1.3508046961102798,-1.2899893695492177,-1.3608853585489251,-1.3360663106967194,8.5
-1.5339691470846808,-1.5715389171718168,-1.199002460160529,-1.306949165919584,-1.2850748618980081,-1.1634717193343014,-1.2872092762357212,8.5
-2.2962868566057297,-2.2218961268064295,-2.048860918299683,-1.5622108416449165,-1.511142213853647,-1.5138809289402588,-1.612922839309043,8.5
-0.8613358739778727,-0.8127888392647685,-0.6324301547344263,-0.8683938640126242,-0.904200518929269,-0.9167046703160213,-0.7375676385494909,9.5
-1.9375491109487655,-1.8967175219891232,-1.623931689230106,-1.4306442510728288,-1.3759932534453847,-1.375691381490022,-1.450066057772382,8.5
-1.5788113652918014,-1.6257353513080346,-1.3406455365170546,-1.3305636821761124,-1.2457588006883318,-1.4250447912936781,-1.3279234716198864,10.5
-1.0407047468063546,-0.8669852734009863,-0.774073231090952,-0.9819684421987857,-0.9656318645693883,-1.094376945609183,-0.8882101614709021,10.5
-1.309758056049078,-1.3005567464907286,-1.199002460160529,-1.2124911008934696,-1.2359297853859128,-1.1486656963932045,-1.0877097188533118,10.5
0.394246235821502,0.4337291458682392,0.5007144561177787,0.07618678624851921,-0.03187541083957601,0.3121952337950126,0.1744303380558094,11.5
0.2597195812001412,0.48792558000445696,0.21742830340472713,-0.11497834535195026,-0.25794276279521494,-0.2997870477703216,0.3291442805156373,11.5
0.3494040176143824,0.5421220141406747,0.5007144561177787,0.010965741349535674,-0.036789918490785556,0.15919966340367922,0.13371614267164417,12.5
-0.41291369190666743,-0.32502093203880916,-0.20750092566484937,-0.6176301913837732,-0.6879621822760494,-0.5662954607100638,-0.4566396903987511,11.5
-0.27838703728530567,-0.2708244979025914,-0.34914400202137513,-0.5467866426141872,-0.5036681453556918,-0.6551315983566446,-0.4240683340914191,11.5
-0.5474403465280286,-0.5960031027198981,-0.4907870783779009,-0.6232526952543751,-0.6068728060310921,-0.6501962573762791,-0.5665680179359972,11.5
-2.161760201984368,-2.167699692670212,-1.623931689230106,-1.4958652959718126,-1.4521681220391325,-1.3312733126667315,-1.4989230922333803,10.5
0.6184573268571049,0.7589077506855453,0.21742830340472713,0.5867101376991849,0.46203260810698243,0.8698887645763255,0.8055003665103702,16.5
0.7529839814784666,1.0298899213666342,1.3505729142569325,0.7340197391089587,0.5971815685152445,0.8353413777137663,0.8869287572787006,10.5
1.02203729072119,1.1924792237752875,1.4922159906134582,1.3030171308138854,0.7814756054356021,1.2943280888877668,1.8233552511145001,11.5
0.7529839814784666,0.8673006189579808,0.6423575324743045,0.5945816431180279,0.11064531104550043,0.6083156926169485,1.049785538815361,11.5
0.394246235821502,0.48792558000445696,-0.06585784930832361,0.4416495378376524,0.19419194111606264,-0.24056295600593436,0.6833577803578744,13.5
-0.05417594624970281,0.00015767277849753112,-0.20750092566484937,-0.15770937476852584,-0.1350800715149764,-0.4231705722794614,-0.13092612732542963,11.5
0.4839306722357431,0.5963184482768925,1.4922159906134582,0.45401904635297674,0.21876447937211035,0.677410466342067,0.9276429526628658,14.5
0.5287728904428637,0.5421220141406747,0.925643685187356,0.2594804124301459,0.1303033416503386,0.3911606894808623,0.4797868034370482,14.5
0.4839306722357431,0.5963184482768925,0.7840006088308302,0.7463892476242834,-0.24074198601598154,0.04568682085527034,1.7419268603461695,14.5
0.7529839814784666,0.6505148824131103,0.7840006088308302,0.5934571423439076,0.36374245508279157,0.726763876145723,0.9276429526628658,14.5
0.7529839814784666,0.8673006189579808,0.6423575324743045,0.9667913993518832,0.8969665352390266,0.8254706957530351,0.43907260805288345,14.5
0.7978261996855872,0.8673006189579808,1.067286761543881,1.0173939341873015,0.9657696423559602,1.2153626332019172,0.9683571480470305,13.5
1.4256172545852752,1.1924792237752875,1.067286761543881,1.8585205132293678,0.8109626513428594,2.320879012803811,3.2076378941761168,13.5
0.08035070837165892,-0.10823519549393804,0.21742830340472713,-0.03851229271176237,-0.1940541633294909,-0.048084657771675844,0.23550163113205727,8.5
0.035508490164538345,0.32533627759580364,0.5007144561177787,0.6136981562780747,0.6807281985858068,0.5836389877151208,0.4797868034370482,9.5
-0.009333728042582232,0.00015767277849753112,-0.6324301547344263,-0.03626329116352155,-0.1350800715149764,0.10491091261965757,-0.04949773655709915,9.5
-2.565340165848453,-2.6554675998961716,-2.7570763000823106,-1.6735364182828372,-1.616804128354652,-1.538557633842087,-1.7187797473078723,6.5
-1.4442847106704397,-1.5715389171718168,-1.3406455365170546,-1.3800417162374103,-1.3907367763990133,-1.351014676588194,-1.2302094026978898,8.5
-1.8478646745345244,-2.1135032585339943,-2.1905039946562086,-1.5003632990682942,-1.4128520608294561,-1.3460793356078284,-1.5559229657712115,6.5
-1.8478646745345244,-1.7341282195804701,-1.4822886128735802,-1.458756770425839,-1.447253614387923,-1.2473725160005162,-1.433780379618716,9.5
-2.6550246022626944,-2.6554675998961716,-2.6154332237257853,-1.6769099206051985,-1.5848598286217899,-1.5681696797242806,-1.7187797473078723,5.5
0.5287728904428637,0.7589077506855453,0.3590713797612529,0.40004300919519703,0.18436292581364355,0.4207727353630559,1.0090713434311958,12.5
0.43908845402862257,0.813104184821763,1.2089298379004068,0.33144846197385214,0.25316603293057716,0.2579064830109913,0.5612151942053787,15.5
0.3494040176143824,0.48792558000445696,0.6423575324743045,0.5203645920260811,0.4006012624668631,0.9291128563407127,0.6019293895895439,11.5
0.8875106360998283,0.7589077506855453,1.067286761543881,0.5046215811883951,0.4325455621997252,0.3960960304612279,0.8055003665103702,11.5
1.1117217271354312,1.1382827896390697,1.77550214332651,1.7438214342690856,1.3441867314990943,1.906310370453101,1.9047836418828306,13.5
0.8875106360998283,0.9214970530941986,1.4922159906134582,0.9577953931589199,0.9731414038327743,1.2104272922215515,1.049785538815361,14.5
0.9771950725140695,0.813104184821763,0.3590713797612529,0.5855856369250646,0.21876447937211035,1.6003192296704343,0.4797868034370482,13.5
0.9771950725140695,1.0298899213666342,1.3505729142569325,1.328880648618655,0.946111611751122,1.5559011608471438,1.2533565157361872,11.5
0.9771950725140695,0.813104184821763,0.6423575324743045,0.9150643637423446,0.8797657584597929,1.590448547709703,0.7240719757420396,12.5
0.5736151086499843,0.5963184482768925,0.925643685187356,0.31570545113616644,0.08607277278945272,0.9587249022229064,0.5205009988212135,10.5
0.8426684178927077,0.813104184821763,1.2089298379004068,0.8262288025868321,0.6733564371089924,0.4207727353630559,0.8055003665103702,14.5
0.7978261996855872,0.8673006189579808,0.925643685187356,0.51811559047784,0.35145618595476774,0.6576691024206046,1.0904997341995264,13.5
0.5287728904428637,0.48792558000445696,0.3590713797612529,0.303335942620842,-0.351318408168196,0.07529886673746396,1.0904997341995264,15.5
-1.4891269288775604,-1.4089496147631635,-1.4822886128735802,-1.2867081519854164,-1.255587815990751,-1.1239889914913765,-0.619496471935412,9.5
-0.09901816445682339,-0.05403876135772025,0.07578522704820215,0.0503232684437499,0.5480364920031494,0.22335909614843205,-0.2530687134779251,11.5
-0.18870260087106455,0.00015767277849753112,0.5007144561177787,-0.04525929735648483,-0.0073028725835285755,-0.20108022816300955,0.1540732403637268,13.5
-0.14386038266394396,0.054354106914714706,0.3590713797612529,-0.33313149553130955,-0.3070878393073104,-0.28498102482922477,-0.13092612732542963,12.5
0.3494040176143824,0.48792558000445696,0.6423575324743045,0.29209093487963794,0.41534478542049175,0.04075147987490473,0.2762158265162225,16.5
0.5736151086499843,0.5963184482768925,1.3505729142569325,0.29209093487963794,0.0787010113126384,0.38622534850049667,0.4797868034370482,11.5
-0.6371247829422698,-0.6501995368561159,-0.4907870783779009,-0.8447793477560958,-0.8943715036268499,-0.7785151228657846,-0.7416390580879074,10.5
-0.18870260087106455,-0.05403876135772025,0.7840006088308302,0.07393778470027838,-0.4594375764948059,0.30725989281464705,0.4797868034370482,14.5
-0.18870260087106455,-0.05403876135772025,0.21742830340472713,-0.364617517206681,-0.5577277295189966,-0.270175001888128,0.03193065421123132,13.5
0.08035070837165892,0.32533627759580364,0.925643685187356,0.052572269991990724,-0.24074198601598154,-0.18627420522191274,0.3983584126687182,14.5
-0.9061780921849932,-0.7585924051285508,-0.6324301547344263,-0.9516069212975345,-0.8673417115451975,-1.0154114899233333,-0.8637816442404032,9.5
-0.726809219356511,-0.704395970992333,0.07578522704820215,-0.6974697463463222,-0.7936240967770545,-0.6452609163959134,-0.5380680811670815,10.5
-1.085546965013475,-1.1379674440820753,-0.774073231090952,-1.0730530049025389,-1.172041185920189,-1.0548942177662581,-0.8637816442404032,10.5
-0.7716514375636315,-0.704395970992333,-0.774073231090952,-0.927992405041006,-0.9730036260462026,-0.8772219424730965,-0.8637816442404032,9.5
0.035508490164538345,0.1085505410509325,0.925643685187356,0.09080529631208466,-0.3537756619938007,-0.05301999875204145,0.6833577803578744,14.5
-1.3546002742561984,-1.3547531806269457,-1.199002460160529,-1.184378581540459,-1.1081525864544648,-1.2029544471772262,-1.1894952073137246,8.5
-0.27838703728530567,-0.4334138003112447,0.21742830340472713,-0.35449701023959745,-0.7272782434857257,-0.11224409051642868,-0.04949773655709915,11.5
-1.668495801706042,-1.6799317854442524,-1.3406455365170546,-1.3744192123668082,-1.3366771922357084,-1.3065966077649036,-1.3523519888503854,8.5
-0.9510203103921139,-0.8669852734009863,-0.9157163074474778,-0.9268679042668856,-0.9238585495341072,-0.9413813752178494,-0.8637816442404032,13.5
-0.18870260087106455,0.00015767277849753112,0.07578522704820215,-0.3972280396561728,-0.5233261759605299,-0.378752503456171,-0.17164032270959487,10.5
-0.32322925549242626,-0.10823519549393804,0.6423575324743045,-0.2971474707594564,-0.49138187622766794,-0.45278261816165505,0.07264484959539633,15.5
0.2597195812001412,0.00015767277849753112,0.07578522704820215,0.02333524986486006,-0.5085826530069013,-0.10237340855569749,0.23550163113205727,11.5
-0.6371247829422698,-0.5960031027198981,-0.20750092566484937,-0.7469477804076201,-0.852598188591569,-0.6205842114940854,-0.7416390580879074,9.5
-1.0407047468063546,-1.1379674440820753,-0.4907870783779009,-1.0528119909683713,-1.086037302024022,-1.0252821718840643,-0.9452100350087336,8.5
-0.457755910113788,-0.4876102344474625,-0.06585784930832361,-0.6547387169297466,-0.8894569959756404,-0.5811014836511605,-0.4973538857829163,11.5
-0.9510203103921139,-1.0837710099458575,-0.20750092566484937,-1.0618079971613346,-1.0663792714191838,-0.9709934211000429,-0.9859242303928988,9.5
-0.6819670011493904,-0.8669852734009863,-0.34914400202137513,-0.7581927881488242,-0.830482904161126,-0.6057781885529886,-0.7009248627037422,10.5
-0.457755910113788,-0.5960031027198981,0.21742830340472713,-0.6176301913837732,-0.7887095891258449,-0.49720068698494546,-0.3752112996304208,12.5
-0.27838703728530567,-0.32502093203880916,0.3590713797612529,-0.4871881015858056,-0.6265308366359302,-0.294851706789956,-0.29378290886209035,10.5
-0.6819670011493904,-0.5418066685836803,0.3590713797612529,-0.6907227417015998,-0.8181966350331021,-0.4823946640438486,-0.5787822765512467,12.5
-0.8613358739778727,-0.2708244979025914,-0.9157163074474778,-1.0471894870977694,-1.076208286721603,-0.9413813752178494,-1.026638425777064,11.5
-0.18870260087106455,-0.37921736617502694,-0.06585784930832361,-0.7694377958900283,-0.8648844577195927,-0.674872962278107,-0.5787822765512467,10.5
